Date         PM25    PBLH     PBLHm    T2         SPD     RAIN
2019101000   49.9852 620.8706  78.8588 290.6201   2.9363   0.0194
2019101100   37.7989 446.4484  23.3980 286.5482   3.9782   0.0015
2019101200   31.9079 462.0854  33.0319 285.9620   4.0297   0.0260
2019101300   23.5097 457.9552   1.6695 278.7383   4.6093   0.1161
2019101400   19.0116 522.5737  44.4150 279.6965   3.1612   0.0169
2019101500   25.0557 454.5974  46.9515 283.3690   2.7553   0.0123
2019101600   34.4654 423.3105 142.1859 285.0027   2.1304   0.0111
2019101700   53.3632 463.1201 221.7014 284.8950   1.8942   0.0171
2019101800   76.1874 495.2706 198.5632 285.6744   2.3749   0.0074
2019101900  113.2826 604.5641  28.0233 288.3372   3.9287   0.0125
2019102000   28.7590 471.1816   0.4553 284.6594   5.2507   0.0056
2019102100   28.6954 370.3143  76.1122 284.6118   2.7872   0.0045
2019102200   61.3881 335.4834  93.0999 287.2214   2.8482   0.0044
2019102300   89.8078 432.8074  63.6473 288.4092   2.9493   0.0065
2019102400   42.7307 745.7374  11.0554 282.7864   5.8305   0.0412
2019102500   19.3053 556.4051   4.1730 278.7577   4.4842   0.0013
2019102600   35.2899 504.2043  23.5882 281.8713   4.1752   0.0011
2019102700   49.2978 663.8552  45.2126 284.0096   4.6426   0.0009
2019102800   19.0727 759.5458  22.4640 278.7791   6.7990   0.0007
2019102900   41.7140 403.9250  28.1833 283.5542   3.9681   0.0006
2019103000   48.7540 419.9341   1.1190 286.2522   4.1998   0.0005
2019103100   35.8527 370.9503  79.2394 286.0743   3.0248   0.0012
2019110100   34.5178 329.1004  33.8167 285.5887   3.2223   0.0479
2019110200   43.3914 384.4498 165.7880 284.0889   3.4238   0.1842
2019110300   38.3336 341.1755 141.1428 280.3126   3.0075   0.0051
2019110400   53.6721 328.7707  35.9948 282.4029   3.2983   0.0012
2019110500   42.4789 330.5553  73.4820 280.9444   3.0465   0.0010
2019110600   50.1143 475.1001  24.6457 282.8224   4.0424   0.0012
2019110700   24.9859 339.3750  95.7040 278.0279   3.1268   0.0010
2019110800   46.4832 267.7221  92.7229 281.4549   2.9990   0.0009
2019110900   95.0181 492.0037  27.4274 283.9629   4.4890   0.3624
2019111000   27.0554 731.2695   0.4467 281.8279   7.1953   0.1031
2019111100   30.8056 454.9053  54.8131 282.8066   2.8366   0.0836
2019111200   39.9110 779.0710   0.6633 284.1970   5.6027   0.0665
2019111300   15.5979 1020.4001  50.1925 272.2177   5.7999   0.0530
2019111400   33.4237 349.5226  88.2389 276.4183   3.9212   0.0447
2019111500   41.1657 276.6766  57.4296 276.6033   3.1826   0.0405
2019111600   49.0998 249.1671  95.0107 278.4520   3.5460   0.0837
2019111700   34.1219 1040.5750  17.9557 273.8616   8.5088   0.0467
2019111800   18.6071 957.4757  22.6001 269.9995   6.2955   0.0353
2019111900   33.5612 461.9384  19.8700 273.7737   3.2579   0.0292
2019112000   71.5147 235.4799  71.6597 278.3493   2.4735   0.0258
2019112100  103.3115 280.0186 102.1859 279.2601   2.9043   0.0251
2019112200  128.6629 249.1960  73.9572 281.2773   3.1700   0.0453
2019112300   89.6817 457.8399  34.4631 280.8984   4.1573   0.0283
2019112400   14.1695 868.0882  15.4939 270.8605   6.0631   0.0279
2019112500   27.7239 369.4336 122.6280 271.9465   2.6553   0.0237
2019112600   37.2103 493.9868  56.7160 275.6581   3.8275   0.0201
2019112700   21.1805 471.0519 114.8627 270.8924   3.2252   0.0172
2019112800   39.0809 254.2258 134.0815 271.7265   2.1398   0.0153
2019112900   66.6410 342.3188  92.2635 274.1844   3.2249   1.8791
2019113000   42.7483 561.4542  11.5487 271.8235   5.4852   3.6659
